Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
8194,CA-2022-105463,2023-11-08,2023-11-10,Same Day,LJ-51180,Laura Jackson,Consumer,United States,Los Angeles,California,90036.0,West,OFF-AR-10000137,Office Supplies,Art,Art Model Ultra 818,897.6,4,0.5,-179.52
8195,CA-2023-105464,2024-07-17,2024-07-19,Second Class,JT-13552,John Thomas,Consumer,United States,Los Angeles,California,90036.0,West,OFF-BI-10000175,Office Supplies,Binders,Binders Model Ultra 729,628.28,7,0.7,-628.28
8196,CA-2023-105464,07/17/2024,2024-07-19,Second Class,JT-13552,John Thomas,Consumer,United States,Los Angeles,California,90036.0,West,OFF-EN-10000236,Office Supplies,Envelopes,Envelopes Model Plus 765,126.33,1,0.2,31.58
8197,CA-2024-105465,07/05/2023,2023-07-11,Same Day,DT-48750,David Thomas,Corporate,United States,Burlington,North Carolina,,South,OFF-FA-10000265,Office Supplies,Fasteners,Fasteners Model Lite 293,1317.54,7,0.5,-263.51
8198,CA-2024-105466,2021-12-28,2022-01-01,First Class,RD-97720,Ryan Davis,Consumer,United States,Atlanta,Georgia,30301.0,South,TEC-AC-10000319,Technology,Accessories,Accessories Model Standard 124,223.51,3,0.4,0.0
8199,CA-2024-105466,2021-12-28,2022-01-01,First Class,RD-97720,Ryan Davis,Consumer,United States,Atlanta,Georgia,30301.0,South,OFF-FA-10000241,Office Supplies,Fasteners,Fasteners Model Plus 539,397.43,6,0.8,-794.85
8200,CA-2021-105467,2023-04-05,2023-04-09,Standard Class,MJ-48254,Megan Jackson,Home Office,United States,Boston,Massachusetts,2108.0,East,FUR-TA-10000061,Furniture,Tables,Tables Model Lite 521,4263.58,8,0.7,-4263.57
8201,CA-2022-105468,2022-04-05,2022-04-09,Standard Class,RH-92213,Robert Harris,Consumer,United States,New York City,New York,10024.0,east,OFF-EN-10000228,Office Supplies,Envelopes,Envelopes Model Ultra 430,2037.86,7,0.3,291.12
8202,CA-2022-105468,2022-04-05,2022-04-09,Standard Class,RH-92213,Robert Harris,Consumer,United States,New York City,New York,10024.0,east,OFF-BI-10000161,Office Supplies,Binders,Binders Model Standard 337,2405.4,6,0.0,962.16
8203,CA-2021-105469,2021-01-14,2021-01-20,Same Day,AD-31632,Ashley Davis,Corporate,United States,Milwaukee,Wisconsin,53202.0,Central,FUR-CH-10000039,Furniture,Chairs,Chairs Model Pro 864,3598.49,8,0.1,1199.5
8204,CA-2021-105470,2021-04-30,2021-05-06,Standard Class,RD-53292,Ryan Davis,Home Office,United States,Philadelphia,Pennsylvania,19104.0,East,FUR-BO-10000016,Furniture,Bookcases,Bookcases Model Plus 776,1061.64,5,0.2,265.41
8205,CA-2021-105470,2021-04-30,2021-05-06,Standard Class,RD-53292,Ryan Davis,Home Office,United States,Philadelphia,Pennsylvania,19104.0,east,OFF-AP-10000182,Office Supplies,Appliances,Appliances Model Plus 668,165.17,2,0.1,55.06
8206,CA-2021-105471,02/09/2023,2023-02-11,First Class,RA-94689,Ryan Anderson,Consumer,United States,New York City,New York,10024.0,East,FUR-TA-10000059,Furniture,Tables,Tables Model Pro 732,5656.3,2,0.0,2262.52
8207,CA-2023-105472,2024-08-18,2024-08-22,Same Day,AM-68008,Ashley Martin,Home Office,United States,Burlington,North Carolina,,South,OFF-EN-10000222,Office Supplies,Envelopes,Envelopes Model Ultra 565,285.37,2,0.7,-285.37
8208,CA-2023-105472,2024-08-18,2024-08-22,Same Day,AM-68008,Ashley Martin,Home Office,United States,Burlington,North Carolina,,South,OFF-AR-10000125,Office Supplies,Art,Art Model Lite 304,2101.33,7,0.0,840.53
8209,CA-2023-105473,2024-01-21,2024-01-25,First Class,MF-91560,Megan Foster,Home Office,United States,Columbus,Ohio,43215.0,East,OFF-BI-10000153,Office Supplies,Binders,Binders Model Standard 903,1002.24,9,0.0,400.9
8210,CA-2024-105474,2023-02-19,2023-02-25,Second Class,JA-35513,John Anderson,Corporate,United States,Phoenix,Arizona,85001.0,West,OFF-ST-10000109,Office Supplies,Storage,Storage Model Standard 249,287.0,7,0.0,114.8
8211,CA-2024-105474,2023-02-19,2023-02-25,Second Class,JA-35513,John Anderson,Corporate,United States,Phoenix,Arizona,85001.0,West,TEC-CO-10000367,Technology,Copiers,Copiers Model Plus 202,1848.6,2,0.1,616.2
8212,CA-2023-105475,2023-12-29,2024-01-04,First Class,AW-81228,Amanda White,Corporate,United States,Seattle,Washington,98109.0,West,OFF-LA-10000091,Office Supplies,Labels,Labels Model Lite 484,930.76,6,0.3,132.96
8213,CA-2024-105476,2022-02-28,2022-03-04,Same Day,MJ-15817,Michael Johnson,Home Office,United States,Los Angeles,California,90036.0,West,TEC-PH-10000297,Technology,Phones,Phones Model Standard 979,517.99,9,0.8,-1035.97
8214,CA-2024-105476,2022-02-28,2022-03-04,Same Day,MJ-15817,Michael Johnson,Home Office,United States,Los Angeles,California,90036.0,West,OFF-AP-10000177,Office Supplies,Appliances,Appliances Model Pro 287,964.6,5,0.0,385.84
8215,CA-2021-105477,2021-12-29,2022-01-02,Same Day,CP-40005,Claire Powers,Home Office,United States,Philadelphia,Pennsylvania,19104.0,East,OFF-AR-10000119,Office Supplies,Art,Art Model Lite 811,43.37,2,0.8,-86.73
8216,CA-2024-105478,2023-12-06,2023-12-08,Standard Class,ST-72163,Sarah Thomas,Consumer,United States,Los Angeles,California,90036.0,West,FUR-BO-10000018,Furniture,Bookcases,Bookcases Model Lite 705,264.64,3,0.8,-529.27
8217,CA-2024-105478,2023-12-06,2023-12-08,Standard Class,ST-72163,Sarah Thomas,Consumer,United States,Los Angeles,California,90036.0,West,FUR-CH-10000033,Furniture,Chairs,Chairs Model Ultra 486,1020.3,3,0.0,408.12
8218,CA-2024-105479,2021-11-09,2021-11-11,Same Day,AJ-27892,Amanda Jackson,Consumer,United States,Detroit,Michigan,48201.0,Central,OFF-FA-10000264,Office Supplies,Fasteners,Fasteners Model Ultra 310,659.25,5,0.5,-131.85
8219,CA-2021-105480,2021-09-21,2021-09-23,Standard Class,LD-58929,Laura Davis,Corporate,United States,Boston,Massachusetts,2108.0,East,FUR-TA-10000054,Furniture,Tables,Tables Model Plus 243,5342.78,4,0.2,1335.69
8220,CA-2021-105480,2021-09-21,2021-09-23,Standard Class,LD-58929,Laura Davis,Corporate,United States,Boston,Massachusetts,2108.0,East,TEC-CO-10000362,Technology,Copiers,Copiers Model Ultra 591,14941.53,9,0.0,5976.61
8221,CA-2023-105481,06/10/2021,2021-06-14,Same Day,LJ-99593,Laura Johnson,Home Office,United States,New York City,New York,10024.0,East,TEC-PH-10000291,Technology,Phones,Phones Model Plus 480,433.2,6,0.0,173.28
8222,CA-2021-105482,2022-12-04,2022-12-08,Second Class,DG-32838,David Gute,Corporate,United States,Milwaukee,Wisconsin,53202.0,Central,FUR-TA-10000062,Furniture,Tables,Tables Model Ultra 648,889.14,2,0.0,355.66
8223,CA-2021-105482,2022-12-04,2022-12-08,Second Class,DG-32838,David Gute,Corporate,United States,Milwaukee,Wisconsin,53202.0,Central,TEC-CO-10000374,Technology,Copiers,Copiers Model Standard 655,2680.21,8,0.8,-5360.41
8224,CA-2023-105483,2022-02-13,2022-02-15,First Class,MS-18392,Michael Smith,Corporate,United States,Phoenix,Arizona,85001.0,West,FUR-CH-10000041,Furniture,Chairs,Chairs Model Plus 506,1283.55,4,0.3,183.37
8225,CA-2024-105484,2022-10-07,2022-10-13,First Class,MF-77889,Michael Foster,Corporate,United States,Detroit,Michigan,48201.0,Central,OFF-ST-10000113,Office Supplies,Storage,Storage Model Standard 708,1498.42,6,0.2,374.61
8226,CA-2024-105484,2022-10-07,2022-10-13,First Class,MF-77889,Michael Foster,Corporate,United States,Detroit,Michigan,48201.0, Central ,FUR-TA-10000065,Furniture,Tables,Tables Model Lite 358,5256.19,6,0.2,1314.05
8227,CA-2021-105485,2021-01-07,2021-01-11,Standard Class,JG-26547,James Gute,Home Office,United States,Chicago,Illinois,60611.0,Central,OFF-BI-10000157,Office Supplies,Binders,Binders Model Pro 123,127.83,1,0.7,-127.83
8228,CA-2024-105486,2023-03-28,2023-03-30,Same Day,LT-53933,Laura Taylor,Consumer,United States,Columbus,Ohio,43215.0,East,OFF-AP-10000188,Office Supplies,Appliances,Appliances Model Standard 801,627.38,5,0.5,-125.47
8229,CA-2024-105486,2023-03-28,2023-03-30,Same Day,LT-53933,Laura Taylor,Consumer,United States,Columbus,Ohio,43215.0,East,OFF-AP-10000190,Office Supplies,Appliances,Appliances Model Lite 131,1439.93,6,0.4,0.0
8230,CA-2021-105487,2021-04-09,2021-04-11,Standard Class,AJ-49315,Amanda Johnson,Consumer,United States,Detroit,Michigan,48201.0,Central,TEC-CO-10000372,Technology,Copiers,Copiers Model Ultra 705,17771.68,8,0.0,7108.67
8231,CA-2024-105488,2023-02-15,2023-02-16,Second Class,ST-21104,Sarah Taylor,Corporate,United States,Burlington,North Carolina,,south,OFF-BI-10000168,Office Supplies,Binders,Binders Model Lite 291,160.85,1,0.15,47.31
8232,CA-2024-105488,2023-02-15,2023-02-16,Second Class,ST-21104,Sarah Taylor,Corporate,United States,Burlington,North Carolina,,south,OFF-BI-10000157,Office Supplies,Binders,Binders Model Pro 123,1448.74,4,0.15,426.1
8233,CA-2021-105489,2024-09-19,2024-09-21,Standard Class,JS-71993,James Smith,Corporate,United States,New York City,New York,10024.0,East,OFF-AR-10000126,Office Supplies,Art,Art Model Lite 284,722.48,3,0.3,103.21
8234,CA-2024-105490,2023-05-23,2023-05-27,Same Day,AW-95918,Ashley White,Consumer,United States,Richmond,Virginia,23219.0,South,OFF-ST-10000103,Office Supplies,Storage,Storage Model Lite 712,985.92,5,0.5,-197.19
8235,CA-2024-105490,2023-05-23,2023-05-27,Same Day,AW-95918,Ashley White,Consumer,United States,Richmond,Virginia,23219.0,South,OFF-AR-10000123,Office Supplies,Art,Art Model Ultra 485,294.7,2,0.0,117.88
8236,CA-2022-105491,2024-09-08,2024-09-14,Standard Class,AW-55236,Amanda Wilson,Corporate,United States,Phoenix,Arizona,85001.0,West,OFF-PA-10000215,Office Supplies,Paper,Paper Model Plus 818,369.22,1,0.15,108.59
8237,CA-2023-105492,2024-09-17,2024-09-23,First Class,CT-89806,Claire Thomas,Consumer,United States,Detroit,Michigan,48201.0,central,FUR-FU-10000071,Furniture,Furnishings,Furnishings Model Standard 965,445.24,2,0.0,178.1
8238,CA-2023-105492,2024-09-17,2024-09-23,First Class,CT-89806,Claire Thomas,Consumer,United States,Detroit,Michigan,48201.0,central,TEC-AC-10000327,Technology,Accessories,Accessories Model Lite 522,282.73,1,0.2,70.68
8239,CA-2024-105493,2024-07-07,2024-07-08,First Class,MT-42271,Megan Taylor,Home Office,United States,Philadelphia,Pennsylvania,19104.0,East,TEC-AC-10000324,Technology,Accessories,Accessories Model Plus 529,1355.89,9,0.4,0.0
8240,CA-2024-105494,2022-06-20,2022-06-24,Same Day,AW-84691,Ashley Wilson,Home Office,United States,Detroit,Michigan,48201.0,Central,OFF-FA-10000273,Office Supplies,Fasteners,Fasteners Model Plus 881,650.16,9,0.7,-650.16
8241,CA-2024-105494,2022-06-20,2022-06-24,Same Day,AW-84691,Ashley Wilson,Home Office,United States,Detroit,Michigan,48201.0,Central,FUR-BO-10000020,Furniture,Bookcases,Bookcases Model Lite 607,56.05,2,0.15,16.49
8242,CA-2023-105495,2024-07-22,2024-07-26,Second Class,JM-23154,John Miller,Corporate,United States,Miami,Florida,33133.0,South,OFF-FA-10000260,Office Supplies,Fasteners,Fasteners Model Plus 383,260.69,1,0.2,65.17
8243,CA-2022-105496,2021-08-03,2021-08-07,Second Class,RW-50499,Robert White,Corporate,United States,Portland,Oregon,97201.0,West,OFF-AP-10000183,Office Supplies,Appliances,Appliances Model Ultra 243,101.68,1,0.0,40.67
8244,CA-2022-105496,2021-08-03,2021-08-07,Second Class,RW-50499,Robert White,Corporate,United States,Portland,Oregon,97201.0,West,FUR-FU-10000082,Furniture,Furnishings,Furnishings Model Standard 793,718.88,2,0.2,179.72
8245,CA-2021-105497,2023-05-04,2023-05-10,Same Day,JP-99285,James Powers,Consumer,United States,Phoenix,Arizona,85001.0,West,TEC-CO-10000363,Technology,Copiers,Copiers Model Lite 614,2757.83,5,0.5,-551.56
8246,CA-2021-105498,2022-02-17,2022-02-21,Second Class,JF-44718,James Foster,Consumer,United States,Portland,Oregon,97201.0,West,OFF-AR-10000124,Office Supplies,Art,Art Model Standard 473,157.94,4,0.4,-0.0
8247,CA-2021-105498,2022-02-17,2022-02-21,Second Class,JF-44718,James Foster,Consumer,United States,Portland,Oregon,97201.0,West,TEC-CO-10000377,Technology,Copiers,Copiers Model Plus 925,20376.36,9,0.0,8150.54
8248,CA-2021-105499,07/30/2023,2023-07-31,First Class,CP-40005,Claire Powers,Home Office,United States,Seattle,Washington,98109.0,West,TEC-PH-10000302,Technology,Phones,Phones Model Pro 350,117.11,6,0.4,0.0
8249,CA-2021-105500,2022-01-13,2022-01-19,Standard Class,LW-39392,Laura Wilson,Consumer,United States,Chicago,Illinois,60611.0,Central,FUR-TA-10000061,Furniture,Tables,Tables Model Lite 521,3730.63,7,0.7,-3730.63
8250,CA-2021-105500,01/13/2022,2022-01-19,Standard Class,LW-39392,Laura Wilson,Consumer,United States,Chicago,Illinois,60611.0,Central,OFF-BI-10000171,Office Supplies,Binders,Binders Model Ultra 711,561.2,4,0.3,80.17
8251,CA-2024-105501,2023-03-23,2023-03-29,Same Day,MP-29194,Michael Powers,Corporate,United States,Miami,Florida,33133.0,South,FUR-BO-10000004,Furniture,Bookcases,Bookcases Model Pro 132,975.94,3,0.2,243.99
8252,CA-2021-105502,2023-08-21,2023-08-25,Second Class,RH-82641,Ryan Harris,Consumer,United States,Boston,Massachusetts,2108.0,East,OFF-SU-10000276,Office Supplies,Supplies,Supplies Model Pro 908,246.01,6,0.8,-492.03
8253,CA-2021-105502,2023-08-21,2023-08-25,Second Class,RH-82641,Ryan Harris,Consumer,United States,Boston,Massachusetts,2108.0,East,FUR-CH-10000037,Furniture,Chairs,Chairs Model Ultra 410,383.15,1,0.2,95.79
8254,CA-2024-105503,2024-09-16,2024-09-20,Same Day,MJ-82848,Megan Johnson,Consumer,United States,Chicago,Illinois,60611.0,Central,FUR-CH-10000038,Furniture,Chairs,Chairs Model Pro 316,3378.31,9,0.2,844.58
8255,CA-2024-105504,2023-09-20,2023-09-24,Standard Class,DJ-71993,David Jackson,Home Office,United States,Atlanta,Georgia,30301.0,South,TEC-CO-10000380,Technology,Copiers,Copiers Model Ultra 174,14245.0,5,0.0,5698.0
8256,CA-2024-105504,2023-09-20,2023-09-24,Standard Class,DJ-71993,David Jackson,Home Office,United States,Atlanta,Georgia,30301.0,South,OFF-AP-10000195,Office Supplies,Appliances,Appliances Model Lite 216,282.54,2,0.0,113.02
8257,CA-2022-105505,2022-09-15,2022-09-17,Same Day,JA-35513,John Anderson,Corporate,United States,Phoenix,Arizona,85001.0,West,TEC-PH-10000300,Technology,Phones,Phones Model Pro 333,783.26,7,0.7,-783.26
8258,CA-2021-105506,2023-08-16,2023-08-20,Standard Class,AF-88116,Ashley Foster,Consumer,United States,Miami,Florida,33133.0,South,FUR-BO-10000007,Furniture,Bookcases,Bookcases Model Pro 708,132.25,5,0.0,52.9
8259,CA-2021-105506,2023-08-16,2023-08-20,Standard Class,AF-88116,Ashley Foster,Consumer,United States,Miami,Florida,33133.0,South,TEC-CO-10000364,Technology,Copiers,Copiers Model Pro 426,2833.33,7,0.15,833.33
8260,CA-2022-105507,2024-02-04,2024-02-06,Standard Class,RP-98696,Robert Powers,Home Office,United States,Miami,Florida,33133.0,South,OFF-AR-10000123,Office Supplies,Art,Art Model Ultra 485,294.7,2,0.0,117.88
8261,CA-2021-105508,2024-01-09,2024-01-11,Same Day,AT-60667,Amanda Thomas,Corporate,United States,Miami,Florida,33133.0,South,OFF-BI-10000157,Office Supplies,Binders,Binders Model Pro 123,213.05,1,0.5,-42.61
8262,CA-2021-105508,2024-01-09,2024-01-11,Same Day,AT-60667,Amanda Thomas,Corporate,United States,Miami,Florida,33133.0,South,OFF-AP-10000178,Office Supplies,Appliances,Appliances Model Plus 623,1402.45,7,0.0,560.98
8263,CA-2022-105509,2021-02-20,2021-02-22,Second Class,RJ-66985,Ryan Johnson,Consumer,United States,Houston,Texas,77002.0,Central,FUR-FU-10000078,Furniture,Furnishings,Furnishings Model Plus 970,443.07,3,0.1,147.69
8264,CA-2021-105510,2022-05-21,2022-05-25,Standard Class,DJ-88139,David Johnson,Home Office,United States,Detroit,Michigan,48201.0,Central,OFF-ST-10000102,Office Supplies,Storage,Storage Model Pro 462,2154.01,9,0.15,633.53
8265,CA-2021-105510,2022-05-21,2022-05-25,Standard Class,DJ-88139,David Johnson,Home Office,United States,Detroit,Michigan,48201.0,Central,FUR-FU-10000083,Furniture,Furnishings,Furnishings Model Ultra 493,1521.0,8,0.5,-304.2
8266,CA-2024-105511,2022-04-21,2022-04-27,Standard Class,DJ-71993,David Jackson,Home Office,United States,Richmond,Virginia,23219.0,South,TEC-AC-10000337,Technology,Accessories,Accessories Model Plus 898,581.06,5,0.7,-581.05
8267,CA-2024-105512,2023-06-10,2023-06-14,Same Day,JA-79615,James Anderson,Consumer,United States,Miami,Florida,33133.0,South,FUR-FU-10000076,Furniture,Furnishings,Furnishings Model Pro 800,2085.93,5,0.1,695.31
8268,CA-2024-105512,2023-06-10,2023-06-14,Same Day,JA-79615,James Anderson,Consumer,United States,Miami,Florida,33133.0,South,TEC-AC-10000329,Technology,Accessories,Accessories Model Pro 694,460.32,9,0.1,153.44
8269,CA-2021-105513,2022-11-04,2022-11-10,Standard Class,AJ-42087,Amanda Jackson,Consumer,United States,Richmond,Virginia,23219.0,South,OFF-BI-10000161,Office Supplies,Binders,Binders Model Standard 337,3247.29,9,0.1,1082.43
8270,CA-2024-105514,2021-04-18,2021-04-22,Second Class,LP-71000,Laura Powers,Corporate,United States,Burlington,North Carolina,,South,FUR-BO-10000031,Furniture,Bookcases,Bookcases Model Standard 967,230.2,2,0.4,0.0
8271,CA-2024-105514,2021-04-18,2021-04-22,Second Class,LP-71000,Laura Powers,Corporate,United States,Burlington,North Carolina,,South,TEC-AC-10000324,Technology,Accessories,Accessories Model Plus 529,753.27,3,0.0,301.31
8272,CA-2022-105515,2022-04-23,2022-04-25,First Class,SM-39552,Sarah Miller,Corporate,United States,Boston,Massachusetts,2108.0,East,TEC-CO-10000370,Technology,Copiers,Copiers Model Ultra 959,2980.78,7,0.5,-596.15
8273,CA-2024-105516,2021-06-08,2021-06-12,Same Day,ET-11231,Emily Thomas,Corporate,United States,Los Angeles,California,90036.0,West,FUR-CH-10000047,Furniture,Chairs,Chairs Model Plus 479,196.0,6,0.8,-391.99
8274,CA-2024-105516,2021-06-08,2021-06-12,Same Day,ET-11231,Emily Thomas,Corporate,United States,Los Angeles,California,90036.0,West,OFF-LA-10000088,Office Supplies,Labels,Labels Model Lite 709,429.2,3,0.3,61.32
8275,CA-2022-105517,2022-07-17,2022-07-21,Same Day,WT-49117,William Thomas,Home Office,United States,Richmond,Virginia,23219.0,South,OFF-BI-10000170,Office Supplies,Binders,Binders Model Standard 640,1449.9,3,0.0,579.96
8276,CA-2022-105518,2023-02-18,2023-02-24,Same Day,AW-85821,Ashley White,Home Office,United States,Columbus,Ohio,43215.0,East,TEC-PH-10000308,Technology,Phones,Phones Model Lite 789,813.51,2,0.1,271.17
8277,CA-2022-105518,2023-02-18,2023-02-24,Same Day,AW-85821,Ashley White,Home Office,United States,Columbus,Ohio,43215.0,East,FUR-CH-10000047,Furniture,Chairs,Chairs Model Plus 479,489.99,6,0.5,-98.0
8278,CA-2024-105519,06/08/2021,2021-06-12,Second Class,DD-84349,David Davis,Consumer,United States,Phoenix,Arizona,85001.0,West,TEC-PH-10000313,Technology,Phones,Phones Model Standard 108,76.31,2,0.8,-152.61
8279,CA-2024-105520,2021-07-22,2021-07-28,First Class,JW-56179,John White,Consumer,United States,Atlanta,Georgia,30301.0,South,TEC-CO-10000361,Technology,Copiers,Copiers Model Lite 913,12550.5,9,0.0,5020.2
8280,CA-2024-105520,07/22/2021,2021-07-28,First Class,JW-56179,John White,Consumer,United States,Atlanta,Georgia,30301.0,South,OFF-EN-10000219,Office Supplies,Envelopes,Envelopes Model Standard 177,320.48,2,0.5,-64.1
8281,CA-2024-105521,2022-10-05,2022-10-06,Second Class,MW-87236,Michael Wilson,Corporate,United States,Seattle,Washington,98109.0,West,FUR-CH-10000033,Furniture,Chairs,Chairs Model Ultra 486,2142.63,7,0.1,714.21
8282,CA-2024-105522,2022-09-27,2022-10-01,Second Class,RT-59832,Robert Taylor,Consumer,United States,Seattle,Washington,98109.0,West,OFF-BI-10000170,Office Supplies,Binders,Binders Model Standard 640,3479.76,9,0.2,869.94
8283,CA-2024-105522,2022-09-27,2022-10-01,Second Class,RT-59832,Robert Taylor,Consumer,United States,Seattle,Washington,98109.0,West,FUR-TA-10000052,Furniture,Tables,Tables Model Ultra 363,5011.23,3,0.0,2004.49
8284,CA-2023-105523,2022-05-30,2022-06-05,First Class,MP-35242,Michael Powers,Corporate,United States,Houston,Texas,77002.0,Central,FUR-BO-10000019,Furniture,Bookcases,Bookcases Model Plus 741,137.04,2,0.8,-274.07
8285,CA-2024-105524,2022-04-22,2022-04-26,Second Class,JM-23154,John Miller,Corporate,United States,Boston,Massachusetts,2108.0,East,FUR-TA-10000055,Furniture,Tables,Tables Model Lite 757,9516.2,6,0.1,3172.06
